07:29:49.62927,Q,@JYM13,0.0105930,1,13:11:07.943,0.0105970,1,07:29:47.813,56095,0.0105960,17,07:29:47.915,0.0105970,9,07:29:47.916,a,1926477,,
07:29:49.629328,Q,@JYM13,0.0105930,1,13:11:07.943,0.0105970,1,07:29:47.813,56095,0.0105960,17,07:29:47.915,0.0105970,11,07:29:47.916,a,1926477,,
07:29:49.629431,Q,@JYM13,0.0105930,1,13:11:07.943,0.0105970,1,07:29:47.813,56095,0.0105960,17,07:29:47.915,0.0105970,9,07:29:47.926,a,1926477,,
07:29:49.7398,Q,@YMM13,14386.00,1,16:16:27.000,14419.00,1,07:19:26.291,10776,14419.00,1,07:19:48.013,14420.00,18,07:19:47.510,b,3156317,,
07:29:49.739912,Q,@YMM13,14386.00,1,16:16:27.000,14419.00,1,07:19:26.291,10776,14418.00,25,07:19:48.014,14420.00,19,07:19:48.014,ba,3156317,,
07:29:49.739976,Q,@JYM13,0.0105930,1,13:11:07.943,0.0105970,1,07:29:47.813,56095,0.0105960,16,07:29:48.016,0.0105970,9,07:29:47.926,b,1926477,,
07:29:49.740035,Q,@YMM13,14386.00,1,16:16:27.000,14419.00,1,07:19:26.291,10776,14419.00,2,07:19:48.016,14420.00,19,07:19:48.014,b,3156317,,
07:29:49.740101,Q,@JYM13,0.0105930,1,13:11:07.943,0.0105970,1,07:29:47.813,56095,0.0105960,16,07:29:48.016,0.0105970,11,07:29:48.028,a,1926477,,
07:29:49.740165,Q,@JYM13,0.0105930,1,13:11:07.943,0.0105970,1,07:29:47.813,56095,0.0105960,14,07:29:48.029,0.0105970,11,07:29:48.028,b,1926477,,
07:29:49.740224,Q,@JYM13,0.0105930,1,13:11:07.943,0.0105970,1,07:29:47.813,56095,0.0105960,10,07:29:48.111,0.0105970,11,07:29:48.028,b,1926477,,
07:29:49.794226,Q,@JYM13,0.0105930,1,13:11:07.943,0.0105970,1,07:29:47.813,56095,0.0105960,10,07:29:48.111,0.0105970,12,07:29:48.111,a,1926477,,
07:29:49.794388,Q,@JYM13,0.0105930,1,13:11:07.943,0.0105970,1,07:29:47.813,56095,0.0105960,10,07:29:48.111,0.0105970,11,07:29:48.136,a,1926477,,
07:29:49.849202,Q,@JYM13,0.0105930,1,13:11:07.943,0.0105970,1,07:29:47.813,56095,0.0105960,10,07:29:48.111,0.0105970,12,07:29:48.236,a,1926477,,
07:29:49.903148,Q,EBK13,108.34,1,07:19:42.804,108.34,1,07:19:42.804,64599,108.34,15,07:19:43.939,108.35,4,07:19:48.258,a,14411788,,
07:29:49.958998,Q,EBM13,108.11,1,07:19:43.579,108.13,1,07:19:39.569,57439,108.11,9,07:19:43.245,108.13,4,07:19:48.258,a,14459837,,
07:29:49.959088,Q,@JYM13,0.0105930,1,13:11:07.943,0.0105970,1,07:29:47.813,56095,0.0105960,10,07:29:48.111,0.0105970,11,07:29:48.312,a,1926477,,
07:29:50.124158,Q,@JYM13,0.0105930,1,13:11:07.943,0.0105970,1,07:29:47.813,56095,0.0105960,10,07:29:48.111,0.0105970,12,07:29:48.336,a,1926477,,
07:29:50.289023,Q,EBK13,108.34,1,07:19:42.804,108.34,1,07:19:42.804,64599,108.34,15,07:19:43.939,108.35,3,07:19:48.371,a,14411788,,
07:29:50.289088,Q,EBM13,108.11,1,07:19:43.579,108.13,1,07:19:39.569,57439,108.11,9,07:19:43.245,108.13,3,07:19:48.371,a,14459837,,
07:29:50.289147,Q,@YMM13,14386.00,1,16:16:27.000,14419.00,1,07:19:26.291,10776,14419.00,2,07:19:48.016,14420.00,20,07:19:48.629,a,3156317,,
07:29:50.343889,Q,@YMM13,14386.00,1,16:16:27.000,14419.00,1,07:19:26.291,10776,14418.00,27,07:19:48.629,14420.00,20,07:19:48.629,b,3156317,,
07:29:50.344025,Q,@YMM13,14386.00,1,16:16:27.000,14419.00,1,07:19:26.291,10776,14418.00,27,07:19:48.629,14420.00,21,07:19:48.631,a,3156317,,
07:29:50.344086,Q,@YMM13,14386.00,1,16:16:27.000,14419.00,1,07:19:26.291,10776,14418.00,26,07:19:48.635,14420.00,21,07:19:48.631,b,3156317,,
07:29:50.344145,Q,@NQM13,2784.25,1,16:21:09.000,2791.75,1,07:29:37.787,12188,2791.50,19,07:29:48.675,2791.75,6,07:29:47.507,b,2415046,,
07:29:50.452975,Q,@EDM13,99.6750,11,07:29:44.759,99.6750,11,07:29:44.759,25819,99.6750,817,07:29:44.759,99.6800,30089,07:29:48.815,a,475231,,
07:29:50.729353,Q,@JYM13,0.0105970,2,07:29:49.070,0.0105970,2,07:29:49.070,56097,0.0105960,10,07:29:48.111,0.0105970,12,07:29:48.336,C,1926541,,
07:29:50.783993,Q,@JYM13,0.0105970,2,07:29:49.070,0.0105970,2,07:29:49.070,56097,0.0105960,9,07:29:49.070,0.0105970,10,07:29:49.070,ba,1926541,,
07:29:50.784074,Q,@YMM13,14386.00,1,16:16:27.000,14419.00,1,07:19:26.291,10776,14418.00,26,07:19:48.635,14420.00,20,07:19:49.063,a,3156317,,
07:29:50.78415,Q,@YMM13,14386.00,1,16:16:27.000,14419.00,1,07:19:26.291,10776,14418.00,24,07:19:49.131,14420.00,20,07:19:49.063,b,3156317,,
07:29:50.83879,Q,@JYM13,0.0105970,2,07:29:49.070,0.0105970,2,07:29:49.070,56097,0.0105960,11,07:29:49.209,0.0105970,10,07:29:49.070,b,1926541,,
07:29:50.893712,Q,@JYM13,0.0105970,2,07:29:49.070,0.0105970,2,07:29:49.070,56097,0.0105960,11,07:29:49.209,0.0105970,9,07:29:49.231,a,1926541,,
07:29:50.948666,Q,@JYM13,0.0105970,2,07:29:49.070,0.0105970,2,07:29:49.070,56097,0.0105960,11,07:29:49.209,0.0105970,5,07:29:49.234,a,1926541,,
07:29:50.948744,Q,@YMM13,14386.00,1,16:16:27.000,14419.00,1,07:19:26.291,10776,14418.00,24,07:19:49.131,14420.00,21,07:19:49.245,a,3156317,,
07:29:50.948813,Q,@YMM13,14386.00,1,16:16:27.000,14419.00,1,07:19:26.291,10776,14418.00,24,07:19:49.131,14420.00,22,07:19:49.245,a,3156317,,
07:29:50.948876,Q,@YMM13,14386.00,1,16:16:27.000,14419.00,1,07:19:26.291,10776,14418.00,24,07:19:49.131,14420.00,23,07:19:49.245,a,3156317,,
07:29:50.948939,Q,@JYM13,0.0105970,2,07:29:49.070,0.0105970,2,07:29:49.070,56097,0.0105960,11,07:29:49.209,0.0105970,3,07:29:49.253,a,1926541,,
07:29:50.949005,Q,@JYM13,0.0105970,2,07:29:49.070,0.0105970,2,07:29:49.070,56097,0.0105960,13,07:29:49.254,0.0105970,3,07:29:49.253,b,1926541,,
07:29:50.94907,Q,@YMM13,14386.00,1,16:16:27.000,14419.00,1,07:19:26.291,10776,14418.00,24,07:19:49.131,14420.00,22,07:19:49.246,a,3156317,,
07:29:50.949134,Q,@YMM13,14386.00,1,16:16:27.000,14419.00,1,07:19:26.291,10776,14418.00,24,07:19:49.131,14420.00,21,07:19:49.247,a,3156317,,
07:29:50.949198,Q,@EDM13,99.6750,11,07:29:44.759,99.6750,11,07:29:44.759,25819,99.6750,818,07:29:49.292,99.6800,30061,07:29:49.292,ba,475231,,
07:29:51.004321,Q,@EDU13,99.6350,1,07:29:32.511,99.6350,1,07:29:32.511,10887,99.6350,14881,07:29:49.298,99.6400,17190,07:29:23.003,b,526548,,
07:29:51.00439,Q,@ESM13,1547.00,1,16:21:09.000,1549.50,1,07:29:46.618,129910,1549.50,792,07:29:47.414,1549.75,458,07:29:49.395,a,4686154,,
07:29:51.113342,Q,@ESM13,1547.00,1,16:21:09.000,1549.50,1,07:29:46.618,129910,1549.50,792,07:29:47.414,1549.75,461,07:29:49.397,a,4686154,,
07:29:51.113406,Q,@ESM13,1547.00,1,16:21:09.000,1549.50,1,07:29:46.618,129910,1549.50,792,07:29:47.414,1549.75,464,07:29:49.397,a,4686154,,
07:29:51.113449,Q,@JYM13,0.0105970,2,07:29:49.070,0.0105970,2,07:29:49.070,56097,0.0105960,14,07:29:49.421,0.0105970,3,07:29:49.253,b,1926541,,
07:29:51.113491,Q,@NQM13,2784.25,1,16:21:09.000,2791.75,1,07:29:37.787,12188,2791.50,19,07:29:48.675,2791.75,5,07:29:49.808,a,2415046,,
07:29:51.552874,Q,@YMM13,14386.00,1,16:16:27.000,14419.00,1,07:19:26.291,10776,14418.00,27,07:19:49.807,14420.00,24,07:19:49.807,ba,3156317,,
07:29:51.718431,Q,@JYM13,0.0105970,1,07:29:50.096,0.0105970,1,07:29:50.096,56098,0.0105960,14,07:29:49.421,0.0105970,3,07:29:49.253,C,1926557,,
07:29:51.77267,Q,@JYM13,0.0105970,1,07:29:50.096,0.0105970,1,07:29:50.096,56098,0.0105960,14,07:29:49.421,0.0105970,2,07:29:50.096,a,1926557,,
07:29:51.772734,Q,@JYM13,0.0105970,2,07:29:50.128,0.0105970,2,07:29:50.128,56100,0.0105960,14,07:29:49.421,0.0105970,2,07:29:50.096,C,1926562,,
07:29:51.828285,Q,@JYM13,0.0105970,2,07:29:50.128,0.0105970,2,07:29:50.128,56100,0.0105960,14,07:29:49.421,0.0105980,52,07:29:50.128,a,1926562,,
07:29:51.828349,Q,@JYM13,0.0105970,2,07:29:50.128,0.0105970,2,07:29:50.128,56100,0.0105960,14,07:29:49.421,0.0105980,46,07:29:50.129,a,1926562,,
07:29:51.828409,Q,@JYM13,0.0105970,2,07:29:50.128,0.0105970,2,07:29:50.128,56100,0.0105960,14,07:29:49.421,0.0105980,48,07:29:50.129,a,1926562,,
07:29:51.828469,Q,@JYM13,0.0105970,2,07:29:50.128,0.0105970,2,07:29:50.128,56100,0.0105970,2,07:29:50.171,0.0105980,48,07:29:50.129,b,1926562,,
07:29:51.883726,Q,@JYM13,0.0105970,2,07:29:50.128,0.0105970,2,07:29:50.128,56100,0.0105970,2,07:29:50.171,0.0105980,47,07:29:50.172,a,1926562,,
07:29:51.883822,Q,@JYM13,0.0105970,2,07:29:50.128,0.0105970,2,07:29:50.128,56100,0.0105970,2,07:29:50.171,0.0105980,34,07:29:50.181,a,1926562,,
07:29:51.883873,Q,@JYM13,0.0105970,2,07:29:50.128,0.0105970,2,07:29:50.128,56100,0.0105970,2,07:29:50.171,0.0105980,33,07:29:50.182,a,1926562,,
07:29:51.883924,Q,@JYM13,0.0105970,2,07:29:50.128,0.0105970,2,07:29:50.128,56100,0.0105970,2,07:29:50.171,0.0105980,46,07:29:50.184,a,1926562,,
07:29:51.883974,Q,@JYM13,0.0105970,2,07:29:50.128,0.0105970,2,07:29:50.128,56100,0.0105970,2,07:29:50.171,0.0105980,45,07:29:50.184,a,1926562,,
07:29:51.884023,Q,@JYM13,0.0105970,2,07:29:50.128,0.0105970,2,07:29:50.128,56100,0.0105970,2,07:29:50.171,0.0105980,47,07:29:50.184,a,1926562,,
07:29:51.884073,Q,@EDM13,99.6750,11,07:29:44.759,99.6750,11,07:29:44.759,25819,99.6750,818,07:29:49.292,99.6800,30059,07:29:50.189,a,475231,,
07:29:51.884122,Q,@JYM13,0.0105970,2,07:29:50.128,0.0105970,2,07:29:50.128,56100,0.0105970,2,07:29:50.171,0.0105980,45,07:29:50.212,a,1926562,,
07:29:51.884172,Q,@JYM13,0.0105970,2,07:29:50.128,0.0105970,2,07:29:50.128,56100,0.0105970,3,07:29:50.296,0.0105980,45,07:29:50.212,b,1926562,,
07:29:51.994339,Q,@JYM13,0.0105970,2,07:29:50.128,0.0105970,2,07:29:50.128,56100,0.0105970,3,07:29:50.296,0.0105980,44,07:29:50.347,a,1926562,,
07:29:52.049267,Q,@NQM13,2784.25,1,16:21:09.000,2791.75,1,07:29:37.787,12188,2791.50,18,07:29:50.403,2791.75,5,07:29:49.808,b,2415046,,
07:29:52.103916,Q,@ESM13,1547.00,1,16:21:09.000,1549.50,1,07:29:46.618,129910,1549.50,792,07:29:47.414,1549.75,465,07:29:50.403,a,4686154,,
07:29:52.103979,Q,@JYM13,0.0105970,2,07:29:50.128,0.0105970,2,07:29:50.128,56100,0.0105970,3,07:29:50.296,0.0105980,40,07:29:50.408,a,1926562,,
07:29:52.104039,Q,@JYM13,0.0105970,2,07:29:50.128,0.0105970,2,07:29:50.128,56100,0.0105970,3,07:29:50.296,0.0105980,27,07:29:50.408,a,1926562,,
07:29:52.10412,Q,@ESM13,1547.00,1,16:21:09.000,1549.50,1,07:29:46.618,129910,1549.50,792,07:29:47.414,1549.75,464,07:29:50.413,a,4686154,,
07:29:52.104181,Q,@JYM13,0.0105970,2,07:29:50.128,0.0105970,2,07:29:50.128,56100,0.0105970,3,07:29:50.296,0.0105980,22,07:29:50.410,a,1926562,,
07:29:52.104241,Q,@JYM13,0.0105970,2,07:29:50.128,0.0105970,2,07:29:50.128,56100,0.0105970,3,07:29:50.296,0.0105980,21,07:29:50.411,a,1926562,,
07:29:52.104299,Q,@JYM13,0.0105970,2,07:29:50.128,0.0105970,2,07:29:50.128,56100,0.0105970,3,07:29:50.296,0.0105980,19,07:29:50.411,a,1926562,,
07:29:52.104357,Q,@NQM13,2784.25,1,16:21:09.000,2791.75,1,07:29:37.787,12188,2791.50,19,07:29:50.499,2791.75,5,07:29:49.808,b,2415046,,
07:29:52.21352,Q,@ESM13,1547.00,1,16:21:09.000,1549.50,1,07:29:46.618,129910,1549.50,793,07:29:50.616,1549.75,464,07:29:50.413,b,4686154,,
07:29:52.323521,Q,@ESM13,1547.00,1,16:21:09.000,1549.50,1,07:29:46.618,129910,1549.50,794,07:29:50.616,1549.75,464,07:29:50.413,b,4686154,,
